,run_id,start,end,tot_q_m3,tot_constit_mgN,duration_hrs,water_yield_mm,constit_yield_mm,intensity_m3_hr,filter_para,sf_thresh,storm_id
28,"FC = 0.996, SFT = 0.12",2022-04-19 09:15:00,2022-04-25 18:00:00,890105.125519851,3172312177.61871,175.5,53.2997081149612,189.958813031061,5071.82407703619,0.996,0.12,storm_28
29,"FC = 0.996, SFT = 0.12",2022-04-26 12:30:00,2022-05-01 10:30:00,244996.883009123,762427137.37938,144.5,14.6704720364744,45.6543196035557,1695.48015923268,0.996,0.12,storm_29
30,"FC = 0.996, SFT = 0.12",2022-05-04 09:00:00,2022-05-09 09:00:00,201654.581268495,530990021.365502,139,12.075124626856,31.7958096626049,1450.75238322658,0.996,0.12,storm_30
31,"FC = 0.996, SFT = 0.12",2022-05-10 00:15:00,2022-05-10 04:00:00,2119.23141566182,6780337.28665245,4.75,0.126900084770169,0.406008220757632,446.153982244595,0.996,0.12,storm_31
32,"FC = 0.996, SFT = 0.12",2022-05-27 21:00:00,2022-05-31 22:00:00,703260.758601218,3897901170.78689,112.25,42.1114226707316,233.407255735742,6265.1292525721,0.996,0.12,storm_32
33,"FC = 0.996, SFT = 0.12",2022-06-02 03:45:00,2022-08-01 22:00:00,468861.787110045,2145009420.87319,174.25,28.075556114374,128.443677896598,2690.74196332881,0.996,0.12,storm_33
34,"FC = 0.996, SFT = 0.12",2022-08-16 20:30:00,2022-08-18 13:30:00,42931.4183003382,35169561.6212763,44.25,2.57074361079869,2.10596177372912,970.201543510468,0.996,0.12,storm_34
35,"FC = 0.996, SFT = 0.12",2022-08-18 14:00:00,2022-08-18 19:15:00,2456.18302341413,2765699.57907531,5.5,0.147076827749349,0.165610753238042,446.578731529843,0.996,0.12,storm_35
36,"FC = 0.996, SFT = 0.12",2022-08-23 18:45:00,2022-08-25 02:15:00,25089.8833256729,17228767.5618471,31.75,1.50238822309418,1.03166272825431,790.232545690484,0.996,0.12,storm_36
37,"FC = 0.996, SFT = 0.12",2022-08-31 01:30:00,2022-09-07 11:45:00,103215.174560371,126349336.937704,35.5,6.1805493748725,7.56582855914392,2907.46970592594,0.996,0.12,storm_37
38,"FC = 0.996, SFT = 0.12",2022-09-14 01:15:00,2022-09-16 15:30:00,81594.4690559354,69742125.7714818,73.75,4.88589635065482,4.17617519589712,1106.36568211438,0.996,0.12,storm_38
39,"FC = 0.996, SFT = 0.12",2022-09-19 00:30:00,2022-09-25 04:00:00,798772.602627835,2087824608.37054,162.75,47.8306947681338,125.019437626978,4907.97298081619,0.996,0.12,storm_39
40,"FC = 0.996, SFT = 0.12",2022-09-26 12:15:00,2022-09-27 12:00:00,18516.2245052276,64998726.532944,27.75,1.10875595839686,3.89213931334994,667.251333521716,0.996,0.12,storm_40
41,"FC = 0.996, SFT = 0.12",2022-09-28 15:15:00,2022-10-02 01:15:00,74363.1087313812,247800560.862858,87.25,4.45288076235816,14.8383569378957,852.299240474283,0.996,0.12,storm_41
42,"FC = 0.996, SFT = 0.12",2022-10-07 20:45:00,2022-10-08 22:30:00,15179.7712059948,43341627.7988138,26,0.908968335688309,2.59530705382119,583.837354076721,0.996,0.12,storm_42
43,"FC = 0.996, SFT = 0.12",2022-10-10 06:45:00,2022-10-10 22:45:00,6748.93676605187,16955423.1002398,14,0.404127950062986,1.01529479642154,482.066911860848,0.996,0.12,storm_43
44,"FC = 0.996, SFT = 0.12",2022-10-14 02:15:00,2022-10-21 03:30:00,722477.97237242,2620788293.30792,188.25,43.2621540342767,156.933430737001,3837.86439507262,0.996,0.12,storm_44
45,"FC = 0.996, SFT = 0.12",2022-10-25 03:15:00,2022-10-26 08:00:00,15581.2839832563,46668267.5724352,28.75,0.933011016961454,2.79450704026558,541.957703765436,0.996,0.12,storm_45
46,"FC = 0.996, SFT = 0.12",2022-10-27 04:45:00,2022-10-28 04:00:00,12186.4621866303,28845517.0443047,23.5,0.729728274648522,1.72727646971885,518.572859005545,0.996,0.12,storm_46
47,"FC = 0.996, SFT = 0.12",2022-11-04 22:45:00,2022-11-05 08:45:00,10975.1311281809,22639170.2772142,14,0.657193480729397,1.35563893875534,783.93793772721,0.996,0.12,storm_47
48,"FC = 0.996, SFT = 0.12",2022-11-06 22:15:00,2022-11-10 22:15:00,1011621.74340816,2694574483.51748,142.5,60.5761522998896,161.351765480088,7099.09995374144,0.996,0.12,storm_48
49,"FC = 0.996, SFT = 0.12",2022-11-12 01:30:00,2022-11-15 15:15:00,800926.997397953,2324761669.18611,97.25,47.9597004429912,139.207285580006,8235.75318661134,0.996,0.12,storm_49
50,"FC = 0.996, SFT = 0.12",2022-11-16 18:15:00,2022-11-21 09:45:00,202929.222667333,764807612.748332,126.75,12.1514504591217,45.7968630388223,1601.01950822353,0.996,0.12,storm_50
51,"FC = 0.996, SFT = 0.12",2022-11-21 12:15:00,2022-11-21 18:30:00,6420.89721188228,24948049.2332641,10.25,0.384484862986963,1.49389516366851,626.428996281198,0.996,0.12,storm_51
52,"FC = 0.996, SFT = 0.12",2022-11-25 18:30:00,2022-11-27 10:15:00,33400.9417965309,104234670.530625,47.5,2.00005639500185,6.24159703776198,703.17772203223,0.996,0.12,storm_52
53,"FC = 0.996, SFT = 0.12",2022-11-28 01:45:00,2022-11-30 17:00:00,130834.138853469,381445397.200031,74.75,7.83437957206398,22.8410417485049,1750.28948298955,0.996,0.12,storm_53
54,"FC = 0.996, SFT = 0.12",2022-11-30 20:00:00,2022-12-02 16:45:00,128126.899702243,451109950.67264,52.5,7.67226944324806,27.0125718965653,2440.51237528081,0.996,0.12,storm_54
83,"FC = 0.996, SFT = 0.12",2023-05-21 11:00:00,2023-05-22 22:45:00,27704.3560184278,59240775.8099193,36,1.65894347415735,3.54735184490534,769.565444956327,0.996,0.12,storm_83
84,"FC = 0.996, SFT = 0.12",2023-05-25 04:30:00,2023-05-26 05:30:00,15871.4921744356,22358252.4630677,25.25,0.950388752960214,1.33881751275855,628.573947502399,0.996,0.12,storm_84
85,"FC = 0.996, SFT = 0.12",2023-06-08 13:15:00,2023-06-10 01:00:00,52729.3059028092,38068097.1577945,102.75,3.15744346723409,2.27952677591584,513.180592728071,0.996,0.12,storm_85
86,"FC = 0.996, SFT = 0.12",2023-06-13 15:15:00,2023-06-16 23:00:00,96332.6791906191,115430753.888383,91.25,5.76842390362989,6.91202119092114,1055.7005938698,0.996,0.12,storm_86
87,"FC = 0.996, SFT = 0.12",2023-06-17 05:30:00,2023-06-21 07:00:00,173791.146169756,1730402426.82277,101.5,10.4066554592668,103.616911785795,1712.22804108134,0.996,0.12,storm_87
88,"FC = 0.996, SFT = 0.12",2023-06-24 20:45:00,2023-06-29 01:30:00,405669.736179877,3303252526.07886,116,24.2916009688549,197.799552459812,3497.15289810239,0.996,0.12,storm_88
89,"FC = 0.996, SFT = 0.12",2023-07-02 02:15:00,2023-07-07 04:30:00,587301.295445147,5325942430.20097,141.25,35.1677422422244,318.918708395268,4157.88527748777,0.996,0.12,storm_89
90,"FC = 0.996, SFT = 0.12",2023-07-16 15:15:00,2023-07-18 08:45:00,37482.967375376,194123730.017722,45.5,2.24448906439377,11.624175450163,823.801480777494,0.996,0.12,storm_90
91,"FC = 0.996, SFT = 0.12",2023-07-18 20:00:00,2023-07-20 06:15:00,20096.8705356084,86367050.1341477,38.25,1.20340542129392,5.17167964875136,525.408380015906,0.996,0.12,storm_91
92,"FC = 0.996, SFT = 0.12",2023-07-21 13:15:00,2023-07-25 08:30:00,671473.351033955,2447367708.67542,106.5,40.2079850918536,146.548964591342,6304.91409421554,0.996,0.12,storm_92
93,"FC = 0.996, SFT = 0.12",2023-07-26 09:00:00,2023-08-02 15:00:00,582434.48280311,2311966063.58855,168,34.8763163355155,138.441081652009,3466.87192144708,0.996,0.12,storm_93
94,"FC = 0.996, SFT = 0.12",2023-08-02 15:30:00,2023-08-03 00:15:00,4125.06613141557,19041720.3109424,9,0.247009947988956,1.14022277311032,458.340681268396,0.996,0.12,storm_94
95,"FC = 0.996, SFT = 0.12",2023-08-04 14:15:00,2023-08-06 03:30:00,26958.0606620154,117894680.743367,41.25,1.614255129462,7.05956172115968,653.528743321585,0.996,0.12,storm_95
96,"FC = 0.996, SFT = 0.12",2023-08-08 09:15:00,2023-08-14 11:30:00,685344.596767933,2058548678.14424,172.75,41.0385986088583,123.266387912829,3967.26249938022,0.996,0.12,storm_96
97,"FC = 0.996, SFT = 0.12",2023-08-16 22:45:00,2023-08-18 02:00:00,43376.6096363545,164461452.38491,31.25,2.59740177463201,9.84799116077306,1388.05150836335,0.996,0.12,storm_97
98,"FC = 0.996, SFT = 0.12",2023-08-19 02:00:00,2023-08-23 06:00:00,224266.888149308,776880746.466585,115.25,13.4291549790005,46.5198051776398,1945.916599994,0.996,0.12,storm_98
99,"FC = 0.996, SFT = 0.12",2023-08-25 21:45:00,2023-08-26 05:15:00,5527.58293372185,20097538.708909,11.5,0.330992990043225,1.2034454316712,480.659385541031,0.996,0.12,storm_99
100,"FC = 0.996, SFT = 0.12",2023-08-27 02:30:00,2023-08-29 07:15:00,146181.393782604,394363658.040019,64.25,8.75337687320981,23.6145903017976,2275.19679039072,0.996,0.12,storm_100
101,"FC = 0.996, SFT = 0.12",2023-08-30 21:00:00,2023-09-04 01:30:00,301771.0612822,1009242822.11006,135,18.0701234300719,60.4337019227579,2235.34119468297,0.996,0.12,storm_101
102,"FC = 0.996, SFT = 0.12",2023-09-06 01:30:00,2023-09-06 11:30:00,14817.9755570367,52372686.679204,14,0.88730392557106,3.13608902270682,1058.42682550262,0.996,0.12,storm_102
103,"FC = 0.996, SFT = 0.12",2023-09-07 20:30:00,2023-09-13 07:30:00,303013.076716522,718452683.663417,153.75,18.1444956117678,43.0211187822405,1970.81675913185,0.996,0.12,storm_103
104,"FC = 0.996, SFT = 0.12",2023-09-13 15:00:00,2023-09-17 03:30:00,290483.853812985,791102052.854266,94.75,17.3942427432925,47.3713804104351,3065.79265237978,0.996,0.12,storm_104
105,"FC = 0.996, SFT = 0.12",2023-09-17 04:00:00,2023-09-17 05:00:00,1744.38438333071,7999251.81408238,4,0.104454154690462,0.478997114615711,436.096095832678,0.996,0.12,storm_105
106,"FC = 0.996, SFT = 0.12",2023-09-19 20:45:00,2023-09-21 06:30:00,25657.0020937992,88057252.0015131,37.75,1.53634743076642,5.27288934140797,679.655684603952,0.996,0.12,storm_106
107,"FC = 0.996, SFT = 0.12",2023-10-07 19:00:00,2023-10-11 16:00:00,655109.305065069,2176871618.28186,108.25,39.2281020997047,130.351593909093,6051.81806064728,0.996,0.12,storm_107
108,"FC = 0.996, SFT = 0.12",2023-10-13 19:45:00,2023-10-13 23:30:00,1784.07786366463,8174103.19158769,4,0.106831009800277,0.489467256981299,446.019465916157,0.996,0.12,storm_108
109,"FC = 0.996, SFT = 0.12",2023-10-16 18:00:00,2023-10-17 09:45:00,10529.2448600581,41548081.7398255,19.75,0.630493704195098,2.4879090862171,533.12632202826,0.996,0.12,storm_109
110,"FC = 0.996, SFT = 0.12",2023-10-30 11:45:00,2023-11-04 00:15:00,245067.348688407,748182728.801859,120,14.674691538228,44.8013610060993,2042.22790573673,0.996,0.12,storm_110
111,"FC = 0.996, SFT = 0.12",2023-11-04 23:15:00,2023-11-05 04:00:00,3973.01477304752,15641383.3078851,6.75,0.237905076230391,0.936609778915274,588.594781192225,0.996,0.12,storm_111
112,"FC = 0.996, SFT = 0.12",2023-11-07 16:00:00,2023-11-08 19:15:00,33591.8572723556,110888002.774144,42.75,2.01148845942249,6.6400001661164,785.77443911943,0.996,0.12,storm_112
113,"FC = 0.996, SFT = 0.12",2023-11-09 21:15:00,2023-11-12 12:30:00,80474.189567668,211562112.95791,71,4.81881374656695,12.6683899974796,1133.43928968547,0.996,0.12,storm_113
114,"FC = 0.996, SFT = 0.12",2023-11-18 03:00:00,2023-11-20 16:15:00,231907.799472619,572558784.624289,136.5,13.8866945791988,34.2849571631311,1698.95823789465,0.996,0.12,storm_114
